datetime,weather,temperature(C),feel_like(C),wind_speed(km/h),wind_direction,wind_gust(km/h),cloud(%),humidity(%),rain(mm),pressure
2017-07-27 09:00:00,Overcast,27,29,6,SE,7,98,50,0.0,1009
2017-07-27 10:00:00,Overcast,27,29,6,SE,7,98,50,0.0,1009
2017-07-27 11:00:00,Overcast,27,29,6,SE,7,98,50,0.0,1009
2017-07-27 12:00:00,Partly cloudy,30,32,3,SE,4,47,48,0.0,1009
2017-07-27 13:00:00,Partly cloudy,30,32,3,SE,4,47,48,0.0,1009
2017-07-27 14:00:00,Partly cloudy,30,32,3,SE,4,47,48,0.0,1009
2017-07-27 15:00:00,Partly cloudy,33,36,3,WSW,4,45,43,0.0,1008
2017-07-27 16:00:00,Partly cloudy,33,36,3,WSW,4,45,43,0.0,1008
2017-07-27 17:00:00,Partly cloudy,33,36,3,WSW,4,45,43,0.0,1008
2017-07-27 18:00:00,Partly cloudy,32,35,8,W,9,51,47,0.0,1008
2017-07-27 19:00:00,Partly cloudy,32,35,8,W,9,51,47,0.0,1008
2017-07-27 20:00:00,Partly cloudy,32,35,8,W,9,51,47,0.0,1008
2017-07-27 21:00:00,Cloudy,29,32,3,WSW,3,63,57,0.0,1009
2017-07-27 22:00:00,Cloudy,29,32,3,WSW,3,63,57,0.0,1009
2017-07-27 23:00:00,Cloudy,29,32,3,WSW,3,63,57,0.0,1009
2017-07-28 00:00:00,Partly cloudy,28,31,5,WSW,6,56,63,0.1,1009
2017-07-28 01:00:00,Partly cloudy,28,31,5,WSW,6,56,63,0.1,1009
2017-07-28 02:00:00,Partly cloudy,28,31,5,WSW,6,56,63,0.1,1009
2017-07-28 03:00:00,Overcast,27,30,6,SSW,7,100,71,0.0,1008
2017-07-28 04:00:00,Overcast,27,30,6,SSW,7,100,71,0.0,1008
2017-07-28 05:00:00,Overcast,27,30,6,SSW,7,100,71,0.0,1008
2017-07-28 06:00:00,Moderate or heavy rain shower,26,29,7,S,11,98,73,3.2,1009
2017-07-28 07:00:00,Moderate or heavy rain shower,26,29,7,S,11,98,73,3.2,1009
2017-07-28 08:00:00,Moderate or heavy rain shower,26,29,7,S,11,98,73,3.2,1009
2017-07-28 09:00:00,Overcast,27,30,9,S,10,100,74,0.0,1009
2017-07-28 10:00:00,Overcast,27,30,9,S,10,100,74,0.0,1009
2017-07-28 11:00:00,Overcast,27,30,9,S,10,100,74,0.0,1009
2017-07-28 12:00:00,Light rain shower,28,33,7,SSE,9,100,72,0.7,1008
2017-07-28 13:00:00,Light rain shower,28,33,7,SSE,9,100,72,0.7,1008
2017-07-28 14:00:00,Light rain shower,28,33,7,SSE,9,100,72,0.7,1008
2017-07-28 15:00:00,Overcast,28,33,8,SSE,9,100,73,0.0,1008
2017-07-28 16:00:00,Overcast,28,33,8,SSE,9,100,73,0.0,1008
2017-07-28 17:00:00,Overcast,28,33,8,SSE,9,100,73,0.0,1008
2017-07-28 18:00:00,Light rain shower,29,33,5,SSE,6,84,70,0.3,1008
2017-07-28 19:00:00,Light rain shower,29,33,5,SSE,6,84,70,0.3,1008
2017-07-28 20:00:00,Light rain shower,29,33,5,SSE,6,84,70,0.3,1008
2017-07-28 21:00:00,Cloudy,27,31,6,SE,7,80,76,0.0,1009
2017-07-28 22:00:00,Cloudy,27,31,6,SE,7,80,76,0.0,1009
2017-07-28 23:00:00,Cloudy,27,31,6,SE,7,80,76,0.0,1009
2017-07-29 00:00:00,Partly cloudy,26,30,5,E,6,47,79,0.0,1009
2017-07-29 01:00:00,Partly cloudy,26,30,5,E,6,47,79,0.0,1009
2017-07-29 02:00:00,Partly cloudy,26,30,5,E,6,47,79,0.0,1009
2017-07-29 03:00:00,Partly cloudy,26,29,5,ENE,7,56,78,0.0,1009
2017-07-29 04:00:00,Partly cloudy,26,29,5,ENE,7,56,78,0.0,1009
2017-07-29 05:00:00,Partly cloudy,26,29,5,ENE,7,56,78,0.0,1009
2017-07-29 06:00:00,Partly cloudy,25,28,7,ENE,8,45,76,0.0,1009
2017-07-29 07:00:00,Partly cloudy,25,28,7,ENE,8,45,76,0.0,1009
2017-07-29 08:00:00,Partly cloudy,25,28,7,ENE,8,45,76,0.0,1009
2017-07-29 09:00:00,Cloudy,27,30,10,E,12,84,64,0.0,1009
2017-07-29 10:00:00,Cloudy,27,30,10,E,12,84,64,0.0,1009
2017-07-29 11:00:00,Cloudy,27,30,10,E,12,84,64,0.0,1009
2017-07-29 12:00:00,Cloudy,29,31,12,E,13,71,61,0.0,1009
2017-07-29 13:00:00,Cloudy,29,31,12,E,13,71,61,0.0,1009
2017-07-29 14:00:00,Cloudy,29,31,12,E,13,71,61,0.0,1009
2017-07-29 15:00:00,Cloudy,30,33,14,E,16,83,57,0.0,1008
2017-07-29 16:00:00,Cloudy,30,33,14,E,16,83,57,0.0,1008
2017-07-29 17:00:00,Cloudy,30,33,14,E,16,83,57,0.0,1008
2017-07-29 18:00:00,Cloudy,30,33,13,ESE,15,80,56,0.0,1008
2017-07-29 19:00:00,Cloudy,30,33,13,ESE,15,80,56,0.0,1008
2017-07-29 20:00:00,Cloudy,30,33,13,ESE,15,80,56,0.0,1008
2017-07-29 21:00:00,Partly cloudy,28,30,13,ESE,18,60,63,0.0,1008
2017-07-29 22:00:00,Partly cloudy,28,30,13,ESE,18,60,63,0.0,1008
2017-07-29 23:00:00,Partly cloudy,28,30,13,ESE,18,60,63,0.0,1008
2017-07-30 00:00:00,Partly cloudy,26,28,12,ESE,15,54,67,0.0,1008
2017-07-30 01:00:00,Partly cloudy,26,28,12,ESE,15,54,67,0.0,1008
2017-07-30 02:00:00,Partly cloudy,26,28,12,ESE,15,54,67,0.0,1008
2017-07-30 03:00:00,Overcast,25,28,12,SE,15,98,72,0.0,1008
2017-07-30 04:00:00,Overcast,25,28,12,SE,15,98,72,0.0,1008
2017-07-30 05:00:00,Overcast,25,28,12,SE,15,98,72,0.0,1008
2017-07-30 06:00:00,Overcast,25,27,8,SE,9,89,74,0.1,1007
2017-07-30 07:00:00,Overcast,25,27,8,SE,9,89,74,0.1,1007
2017-07-30 08:00:00,Overcast,25,27,8,SE,9,89,74,0.1,1007
2017-07-30 09:00:00,Overcast,27,30,9,S,10,94,71,0.0,1008
2017-07-30 10:00:00,Overcast,27,30,9,S,10,94,71,0.0,1008
2017-07-30 11:00:00,Overcast,27,30,9,S,10,94,71,0.0,1008
2017-07-30 12:00:00,Partly cloudy,29,33,9,SW,10,54,61,0.0,1007
2017-07-30 13:00:00,Partly cloudy,29,33,9,SW,10,54,61,0.0,1007
2017-07-30 14:00:00,Partly cloudy,29,33,9,SW,10,54,61,0.0,1007
2017-07-30 15:00:00,Sunny,32,36,9,W,11,19,47,0.0,1007
2017-07-30 16:00:00,Sunny,32,36,9,W,11,19,47,0.0,1007
2017-07-30 17:00:00,Sunny,32,36,9,W,11,19,47,0.0,1007
2017-07-30 18:00:00,Clear,31,34,12,W,14,20,49,0.0,1007
2017-07-30 19:00:00,Clear,31,34,12,W,14,20,49,0.0,1007
2017-07-30 20:00:00,Clear,31,34,12,W,14,20,49,0.0,1007
2017-07-30 21:00:00,Clear,28,31,4,NW,5,19,61,0.0,1008
2017-07-30 22:00:00,Clear,28,31,4,NW,5,19,61,0.0,1008
2017-07-30 23:00:00,Clear,28,31,4,NW,5,19,61,0.0,1008
2017-07-31 00:00:00,Clear,28,31,2,ENE,2,19,62,0.0,1008
2017-07-31 01:00:00,Clear,28,31,2,ENE,2,19,62,0.0,1008
2017-07-31 02:00:00,Clear,28,31,2,ENE,2,19,62,0.0,1008
2017-07-31 03:00:00,Clear,27,30,3,ESE,3,24,67,0.0,1008
2017-07-31 04:00:00,Clear,27,30,3,ESE,3,24,67,0.0,1008
2017-07-31 05:00:00,Clear,27,30,3,ESE,3,24,67,0.0,1008
2017-07-31 06:00:00,Light rain shower,26,29,5,NE,7,52,71,0.9,1009
2017-07-31 07:00:00,Light rain shower,26,29,5,NE,7,52,71,0.9,1009
2017-07-31 08:00:00,Light rain shower,26,29,5,NE,7,52,71,0.9,1009
2017-07-31 09:00:00,Moderate or heavy rain shower,27,30,5,ESE,8,89,70,5.2,1010
2017-07-31 10:00:00,Moderate or heavy rain shower,27,30,5,ESE,8,89,70,5.2,1010
2017-07-31 11:00:00,Moderate or heavy rain shower,27,30,5,ESE,8,89,70,5.2,1010
2017-07-31 12:00:00,Torrential rain shower,26,29,8,ESE,15,92,74,9.6,1009
2017-07-31 13:00:00,Torrential rain shower,26,29,8,ESE,15,92,74,9.6,1009
2017-07-31 14:00:00,Torrential rain shower,26,29,8,ESE,15,92,74,9.6,1009
2017-07-31 15:00:00,Overcast,26,29,8,SSE,9,100,77,0.0,1010
2017-07-31 16:00:00,Overcast,26,29,8,SSE,9,100,77,0.0,1010
2017-07-31 17:00:00,Overcast,26,29,8,SSE,9,100,77,0.0,1010
2017-07-31 18:00:00,Light rain,27,30,6,SSE,7,100,78,1.1,1010
2017-07-31 19:00:00,Light rain,27,30,6,SSE,7,100,78,1.1,1010
2017-07-31 20:00:00,Light rain,27,30,6,SSE,7,100,78,1.1,1010
2017-07-31 21:00:00,Overcast,26,28,6,ESE,9,93,78,0.0,1010
2017-07-31 22:00:00,Overcast,26,28,6,ESE,9,93,78,0.0,1010
2017-07-31 23:00:00,Overcast,26,28,6,ESE,9,93,78,0.0,1010
2017-08-01 00:00:00,Light rain shower,25,28,4,ESE,5,67,80,0.5,1011
2017-08-01 01:00:00,Light rain shower,25,28,4,ESE,5,67,80,0.5,1011
2017-08-01 02:00:00,Light rain shower,25,28,4,ESE,5,67,80,0.5,1011
2017-08-01 03:00:00,Overcast,24,27,2,SE,2,100,83,0.0,1011
2017-08-01 04:00:00,Overcast,24,27,2,SE,2,100,83,0.0,1011
2017-08-01 05:00:00,Overcast,24,27,2,SE,2,100,83,0.0,1011
2017-08-01 06:00:00,Torrential rain shower,24,27,5,E,11,70,85,10.8,1011
2017-08-01 07:00:00,Torrential rain shower,24,27,5,E,11,70,85,10.8,1011
2017-08-01 08:00:00,Torrential rain shower,24,27,5,E,11,70,85,10.8,1011
2017-08-01 09:00:00,Cloudy,27,30,3,ENE,4,77,73,0.0,1012
2017-08-01 10:00:00,Cloudy,27,30,3,ENE,4,77,73,0.0,1012
2017-08-01 11:00:00,Cloudy,27,30,3,ENE,4,77,73,0.0,1012
2017-08-01 12:00:00,Patchy rain possible,32,38,3,SE,4,26,52,2.2,1011
2017-08-01 13:00:00,Patchy rain possible,32,38,3,SE,4,26,52,2.2,1011
2017-08-01 14:00:00,Patchy rain possible,32,38,3,SE,4,26,52,2.2,1011
2017-08-01 15:00:00,Sunny,34,40,3,W,3,24,46,0.0,1010
2017-08-01 16:00:00,Sunny,34,40,3,W,3,24,46,0.0,1010
2017-08-01 17:00:00,Sunny,34,40,3,W,3,24,46,0.0,1010
2017-08-01 18:00:00,Partly cloudy,33,39,3,NW,4,44,49,0.0,1010
2017-08-01 19:00:00,Partly cloudy,33,39,3,NW,4,44,49,0.0,1010
2017-08-01 20:00:00,Partly cloudy,33,39,3,NW,4,44,49,0.0,1010
2017-08-01 21:00:00,Partly cloudy,31,35,1,NW,1,40,57,0.0,1010
2017-08-01 22:00:00,Partly cloudy,31,35,1,NW,1,40,57,0.0,1010
2017-08-01 23:00:00,Partly cloudy,31,35,1,NW,1,40,57,0.0,1010
2017-08-02 00:00:00,Clear,29,34,2,E,3,21,62,0.0,1011
2017-08-02 01:00:00,Clear,29,34,2,E,3,21,62,0.0,1011
2017-08-02 02:00:00,Clear,29,34,2,E,3,21,62,0.0,1011
2017-08-02 03:00:00,Partly cloudy,28,32,3,NE,4,44,64,0.0,1010
2017-08-02 04:00:00,Partly cloudy,28,32,3,NE,4,44,64,0.0,1010
2017-08-02 05:00:00,Partly cloudy,28,32,3,NE,4,44,64,0.0,1010
2017-08-02 06:00:00,Partly cloudy,27,30,5,E,7,41,66,0.0,1010
2017-08-02 07:00:00,Partly cloudy,27,30,5,E,7,41,66,0.0,1010
2017-08-02 08:00:00,Partly cloudy,27,30,5,E,7,41,66,0.0,1010
2017-08-02 09:00:00,Sunny,31,35,5,ESE,5,19,54,0.0,1009
2017-08-02 10:00:00,Sunny,31,35,5,ESE,5,19,54,0.0,1009
2017-08-02 11:00:00,Sunny,31,35,5,ESE,5,19,54,0.0,1009
2017-08-02 12:00:00,Partly cloudy,35,40,4,SE,5,31,44,0.0,1008
2017-08-02 13:00:00,Partly cloudy,35,40,4,SE,5,31,44,0.0,1008
2017-08-02 14:00:00,Partly cloudy,35,40,4,SE,5,31,44,0.0,1008
2017-08-02 15:00:00,Cloudy,35,40,1,WSW,2,65,41,0.0,1008
2017-08-02 16:00:00,Cloudy,35,40,1,WSW,2,65,41,0.0,1008
2017-08-02 17:00:00,Cloudy,35,40,1,WSW,2,65,41,0.0,1008
2017-08-02 18:00:00,Clear,34,40,3,NNW,3,15,46,0.0,1007
2017-08-02 19:00:00,Clear,34,40,3,NNW,3,15,46,0.0,1007
2017-08-02 20:00:00,Clear,34,40,3,NNW,3,15,46,0.0,1007
2017-08-02 21:00:00,Clear,31,36,3,ESE,4,16,51,0.0,1007
2017-08-02 22:00:00,Clear,31,36,3,ESE,4,16,51,0.0,1007
2017-08-02 23:00:00,Clear,31,36,3,ESE,4,16,51,0.0,1007
2017-08-03 00:00:00,Clear,30,34,6,ESE,8,10,53,0.0,1007
2017-08-03 01:00:00,Clear,30,34,6,ESE,8,10,53,0.0,1007
2017-08-03 02:00:00,Clear,30,34,6,ESE,8,10,53,0.0,1007
2017-08-03 03:00:00,Clear,28,33,6,ESE,7,9,60,0.0,1007
2017-08-03 04:00:00,Clear,28,33,6,ESE,7,9,60,0.0,1007
2017-08-03 05:00:00,Clear,28,33,6,ESE,7,9,60,0.0,1007
2017-08-03 06:00:00,Sunny,27,31,8,ESE,9,7,64,0.0,1007
2017-08-03 07:00:00,Sunny,27,31,8,ESE,9,7,64,0.0,1007
2017-08-03 08:00:00,Sunny,27,31,8,ESE,9,7,64,0.0,1007
2017-08-03 09:00:00,Sunny,30,34,11,SE,12,6,53,0.0,1007
2017-08-03 10:00:00,Sunny,30,34,11,SE,12,6,53,0.0,1007
2017-08-03 11:00:00,Sunny,30,34,11,SE,12,6,53,0.0,1007
2017-08-03 12:00:00,Sunny,33,36,13,SE,15,5,37,0.0,1005
2017-08-03 13:00:00,Sunny,33,36,13,SE,15,5,37,0.0,1005
2017-08-03 14:00:00,Sunny,33,36,13,SE,15,5,37,0.0,1005
2017-08-03 15:00:00,Sunny,35,38,13,SSE,15,5,34,0.0,1004
2017-08-03 16:00:00,Sunny,35,38,13,SSE,15,5,34,0.0,1004
2017-08-03 17:00:00,Sunny,35,38,13,SSE,15,5,34,0.0,1004
2017-08-03 18:00:00,Clear,33,36,14,SE,16,4,41,0.0,1005
2017-08-03 19:00:00,Clear,33,36,14,SE,16,4,41,0.0,1005
2017-08-03 20:00:00,Clear,33,36,14,SE,16,4,41,0.0,1005
2017-08-03 21:00:00,Clear,30,33,16,SE,19,3,51,0.0,1006
2017-08-03 22:00:00,Clear,30,33,16,SE,19,3,51,0.0,1006
2017-08-03 23:00:00,Clear,30,33,16,SE,19,3,51,0.0,1006
2017-08-04 00:00:00,Clear,28,32,10,ESE,12,3,57,0.0,1006
2017-08-04 01:00:00,Clear,28,32,10,ESE,12,3,57,0.0,1006
2017-08-04 02:00:00,Clear,28,32,10,ESE,12,3,57,0.0,1006
2017-08-04 03:00:00,Clear,27,32,8,ESE,10,4,62,0.0,1006
2017-08-04 04:00:00,Clear,27,32,8,ESE,10,4,62,0.0,1006
2017-08-04 05:00:00,Clear,27,32,8,ESE,10,4,62,0.0,1006
2017-08-04 06:00:00,Sunny,26,32,7,ESE,8,4,69,0.0,1007
2017-08-04 07:00:00,Sunny,26,32,7,ESE,8,4,69,0.0,1007
2017-08-04 08:00:00,Sunny,26,32,7,ESE,8,4,69,0.0,1007
2017-08-04 09:00:00,Sunny,30,38,7,SE,8,3,56,0.0,1007
2017-08-04 10:00:00,Sunny,30,38,7,SE,8,3,56,0.0,1007
2017-08-04 11:00:00,Sunny,30,38,7,SE,8,3,56,0.0,1007
2017-08-04 12:00:00,Sunny,34,40,9,S,10,4,41,0.0,1006
2017-08-04 13:00:00,Sunny,34,40,9,S,10,4,41,0.0,1006
2017-08-04 14:00:00,Sunny,34,40,9,S,10,4,41,0.0,1006
2017-08-04 15:00:00,Sunny,35,41,6,WSW,7,7,39,0.0,1006
2017-08-04 16:00:00,Sunny,35,41,6,WSW,7,7,39,0.0,1006
2017-08-04 17:00:00,Sunny,35,41,6,WSW,7,7,39,0.0,1006
2017-08-04 18:00:00,Clear,34,41,5,W,6,5,44,0.0,1005
2017-08-04 19:00:00,Clear,34,41,5,W,6,5,44,0.0,1005
2017-08-04 20:00:00,Clear,34,41,5,W,6,5,44,0.0,1005
2017-08-04 21:00:00,Clear,31,36,6,NW,7,7,53,0.0,1006
2017-08-04 22:00:00,Clear,31,36,6,NW,7,7,53,0.0,1006
2017-08-04 23:00:00,Clear,31,36,6,NW,7,7,53,0.0,1006
2017-08-05 00:00:00,Clear,30,35,5,NE,6,10,57,0.0,1006
2017-08-05 01:00:00,Clear,30,35,5,NE,6,10,57,0.0,1006
2017-08-05 02:00:00,Clear,30,35,5,NE,6,10,57,0.0,1006
2017-08-05 03:00:00,Partly cloudy,30,34,4,ENE,5,42,59,0.0,1006
2017-08-05 04:00:00,Partly cloudy,30,34,4,ENE,5,42,59,0.0,1006
2017-08-05 05:00:00,Partly cloudy,30,34,4,ENE,5,42,59,0.0,1006
2017-08-05 06:00:00,Partly cloudy,29,33,5,E,6,46,63,0.0,1006
2017-08-05 07:00:00,Partly cloudy,29,33,5,E,6,46,63,0.0,1006
2017-08-05 08:00:00,Partly cloudy,29,33,5,E,6,46,63,0.0,1006
2017-08-05 09:00:00,Overcast,30,34,5,E,5,98,62,0.0,1006
2017-08-05 10:00:00,Overcast,30,34,5,E,5,98,62,0.0,1006
2017-08-05 11:00:00,Overcast,30,34,5,E,5,98,62,0.0,1006
2017-08-05 12:00:00,Partly cloudy,36,43,6,S,7,39,45,0.1,1004
2017-08-05 13:00:00,Partly cloudy,36,43,6,S,7,39,45,0.1,1004
2017-08-05 14:00:00,Partly cloudy,36,43,6,S,7,39,45,0.1,1004
2017-08-05 15:00:00,Partly cloudy,34,41,9,NW,10,59,51,0.0,1004
2017-08-05 16:00:00,Partly cloudy,34,41,9,NW,10,59,51,0.0,1004
2017-08-05 17:00:00,Partly cloudy,34,41,9,NW,10,59,51,0.0,1004
2017-08-05 18:00:00,Patchy rain possible,33,39,13,N,18,27,55,1.2,1004
2017-08-05 19:00:00,Patchy rain possible,33,39,13,N,18,27,55,1.2,1004
2017-08-05 20:00:00,Patchy rain possible,33,39,13,N,18,27,55,1.2,1004
2017-08-05 21:00:00,Clear,32,38,5,ENE,7,16,58,0.0,1003
2017-08-05 22:00:00,Clear,32,38,5,ENE,7,16,58,0.0,1003
2017-08-05 23:00:00,Clear,32,38,5,ENE,7,16,58,0.0,1003
2017-08-06 00:00:00,Clear,31,38,6,ESE,7,12,63,0.0,1003
2017-08-06 01:00:00,Clear,31,38,6,ESE,7,12,63,0.0,1003
2017-08-06 02:00:00,Clear,31,38,6,ESE,7,12,63,0.0,1003
2017-08-06 03:00:00,Clear,30,37,4,ESE,5,19,67,0.0,1003
2017-08-06 04:00:00,Clear,30,37,4,ESE,5,19,67,0.0,1003
2017-08-06 05:00:00,Clear,30,37,4,ESE,5,19,67,0.0,1003
2017-08-06 06:00:00,Partly cloudy,29,34,5,ESE,6,27,70,0.1,1003
2017-08-06 07:00:00,Partly cloudy,29,34,5,ESE,6,27,70,0.1,1003
2017-08-06 08:00:00,Partly cloudy,29,34,5,ESE,6,27,70,0.1,1003
2017-08-06 09:00:00,Sunny,31,37,9,SSE,10,18,61,0.0,1003
2017-08-06 10:00:00,Sunny,31,37,9,SSE,10,18,61,0.0,1003
2017-08-06 11:00:00,Sunny,31,37,9,SSE,10,18,61,0.0,1003
2017-08-06 12:00:00,Patchy rain possible,36,44,7,SSW,8,24,45,0.2,1001
2017-08-06 13:00:00,Patchy rain possible,36,44,7,SSW,8,24,45,0.2,1001
2017-08-06 14:00:00,Patchy rain possible,36,44,7,SSW,8,24,45,0.2,1001
2017-08-06 15:00:00,Partly cloudy,33,40,9,W,10,41,53,0.0,1000
2017-08-06 16:00:00,Partly cloudy,33,40,9,W,10,41,53,0.0,1000
2017-08-06 17:00:00,Partly cloudy,33,40,9,W,10,41,53,0.0,1000
2017-08-06 18:00:00,Patchy rain possible,33,40,7,NW,9,22,50,0.8,1000
2017-08-06 19:00:00,Patchy rain possible,33,40,7,NW,9,22,50,0.8,1000
2017-08-06 20:00:00,Patchy rain possible,33,40,7,NW,9,22,50,0.8,1000
2017-08-06 21:00:00,Clear,31,36,6,NNW,7,16,57,0.0,1001
2017-08-06 22:00:00,Clear,31,36,6,NNW,7,16,57,0.0,1001
2017-08-06 23:00:00,Clear,31,36,6,NNW,7,16,57,0.0,1001
2017-08-07 00:00:00,Clear,30,35,4,NW,5,17,63,0.0,1001
2017-08-07 01:00:00,Clear,30,35,4,NW,5,17,63,0.0,1001
2017-08-07 02:00:00,Clear,30,35,4,NW,5,17,63,0.0,1001
2017-08-07 03:00:00,Clear,28,35,4,NNW,5,12,68,0.0,1000
2017-08-07 04:00:00,Clear,28,35,4,NNW,5,12,68,0.0,1000
2017-08-07 05:00:00,Clear,28,35,4,NNW,5,12,68,0.0,1000
2017-08-07 06:00:00,Sunny,28,37,1,NW,2,4,71,0.0,1000
2017-08-07 07:00:00,Sunny,28,37,1,NW,2,4,71,0.0,1000
2017-08-07 08:00:00,Sunny,28,37,1,NW,2,4,71,0.0,1000
2017-08-07 09:00:00,Sunny,31,38,6,WNW,7,4,57,0.0,1001
2017-08-07 10:00:00,Sunny,31,38,6,WNW,7,4,57,0.0,1001
2017-08-07 11:00:00,Sunny,31,38,6,WNW,7,4,57,0.0,1001
2017-08-07 12:00:00,Sunny,34,38,13,W,15,9,42,0.0,1000
2017-08-07 13:00:00,Sunny,34,38,13,W,15,9,42,0.0,1000
2017-08-07 14:00:00,Sunny,34,38,13,W,15,9,42,0.0,1000
2017-08-07 15:00:00,Sunny,34,37,18,W,21,11,40,0.0,999
2017-08-07 16:00:00,Sunny,34,37,18,W,21,11,40,0.0,999
2017-08-07 17:00:00,Sunny,34,37,18,W,21,11,40,0.0,999
2017-08-07 18:00:00,Clear,32,35,18,W,20,5,44,0.0,999
2017-08-07 19:00:00,Clear,32,35,18,W,20,5,44,0.0,999
2017-08-07 20:00:00,Clear,32,35,18,W,20,5,44,0.0,999
2017-08-07 21:00:00,Clear,29,33,12,WNW,14,25,66,0.0,1000
2017-08-07 22:00:00,Clear,29,33,12,WNW,14,25,66,0.0,1000
2017-08-07 23:00:00,Clear,29,33,12,WNW,14,25,66,0.0,1000
2017-08-08 00:00:00,Partly cloudy,28,32,7,W,9,40,73,0.1,1001
2017-08-08 01:00:00,Partly cloudy,28,32,7,W,9,40,73,0.1,1001
2017-08-08 02:00:00,Partly cloudy,28,32,7,W,9,40,73,0.1,1001
2017-08-08 03:00:00,Partly cloudy,27,31,9,WNW,11,55,76,0.0,1001
2017-08-08 04:00:00,Partly cloudy,27,31,9,WNW,11,55,76,0.0,1001
2017-08-08 05:00:00,Partly cloudy,27,31,9,WNW,11,55,76,0.0,1001
2017-08-08 06:00:00,Partly cloudy,26,30,6,W,7,44,79,0.0,1001
2017-08-08 07:00:00,Partly cloudy,26,30,6,W,7,44,79,0.0,1001
2017-08-08 08:00:00,Partly cloudy,26,30,6,W,7,44,79,0.0,1001
2017-08-08 09:00:00,Partly cloudy,29,33,7,W,8,38,64,0.0,1000
2017-08-08 10:00:00,Partly cloudy,29,33,7,W,8,38,64,0.0,1000
2017-08-08 11:00:00,Partly cloudy,29,33,7,W,8,38,64,0.0,1000
2017-08-08 12:00:00,Partly cloudy,31,34,10,W,12,27,48,0.0,1000
2017-08-08 13:00:00,Partly cloudy,31,34,10,W,12,27,48,0.0,1000
2017-08-08 14:00:00,Partly cloudy,31,34,10,W,12,27,48,0.0,1000
2017-08-08 15:00:00,Partly cloudy,31,34,12,WSW,14,25,48,0.0,1000
2017-08-08 16:00:00,Partly cloudy,31,34,12,WSW,14,25,48,0.0,1000
2017-08-08 17:00:00,Partly cloudy,31,34,12,WSW,14,25,48,0.0,1000
2017-08-08 18:00:00,Clear,30,33,13,W,15,12,51,0.0,1000
2017-08-08 19:00:00,Clear,30,33,13,W,15,12,51,0.0,1000
2017-08-08 20:00:00,Clear,30,33,13,W,15,12,51,0.0,1000
2017-08-08 21:00:00,Clear,28,31,8,WNW,9,16,64,0.0,1000
2017-08-08 22:00:00,Clear,28,31,8,WNW,9,16,64,0.0,1000
2017-08-08 23:00:00,Clear,28,31,8,WNW,9,16,64,0.0,1000
2017-08-09 00:00:00,Partly cloudy,27,31,3,NNW,4,28,67,0.0,1001
2017-08-09 01:00:00,Partly cloudy,27,31,3,NNW,4,28,67,0.0,1001
2017-08-09 02:00:00,Partly cloudy,27,31,3,NNW,4,28,67,0.0,1001
2017-08-09 03:00:00,Partly cloudy,27,30,4,NE,5,48,69,0.0,999
2017-08-09 04:00:00,Partly cloudy,27,30,4,NE,5,48,69,0.0,999
2017-08-09 05:00:00,Partly cloudy,27,30,4,NE,5,48,69,0.0,999
2017-08-09 06:00:00,Partly cloudy,26,30,6,ENE,7,48,71,0.1,999
2017-08-09 07:00:00,Partly cloudy,26,30,6,ENE,7,48,71,0.1,999
2017-08-09 08:00:00,Partly cloudy,26,30,6,ENE,7,48,71,0.1,999
2017-08-09 09:00:00,Sunny,28,31,7,ESE,8,18,63,0.0,999
2017-08-09 10:00:00,Sunny,28,31,7,ESE,8,18,63,0.0,999
2017-08-09 11:00:00,Sunny,28,31,7,ESE,8,18,63,0.0,999
2017-08-09 12:00:00,Partly cloudy,31,33,9,ESE,10,36,46,0.0,998
2017-08-09 13:00:00,Partly cloudy,31,33,9,ESE,10,36,46,0.0,998
2017-08-09 14:00:00,Partly cloudy,31,33,9,ESE,10,36,46,0.0,998
2017-08-09 15:00:00,Partly cloudy,30,33,8,ESE,9,41,49,0.0,998
2017-08-09 16:00:00,Partly cloudy,30,33,8,ESE,9,41,49,0.0,998
2017-08-09 17:00:00,Partly cloudy,30,33,8,ESE,9,41,49,0.0,998
2017-08-09 18:00:00,Light rain shower,29,32,6,ESE,7,66,56,0.2,998
2017-08-09 19:00:00,Light rain shower,29,32,6,ESE,7,66,56,0.2,998
2017-08-09 20:00:00,Light rain shower,29,32,6,ESE,7,66,56,0.2,998
2017-08-09 21:00:00,Cloudy,28,30,6,ESE,8,82,62,0.0,999
2017-08-09 22:00:00,Cloudy,28,30,6,ESE,8,82,62,0.0,999
2017-08-09 23:00:00,Cloudy,28,30,6,ESE,8,82,62,0.0,999
2017-08-10 00:00:00,Light drizzle,27,30,4,E,5,100,66,0.4,1000
2017-08-10 01:00:00,Light drizzle,27,30,4,E,5,100,66,0.4,1000
2017-08-10 02:00:00,Light drizzle,27,30,4,E,5,100,66,0.4,1000
2017-08-10 03:00:00,Overcast,26,29,6,NE,8,100,74,0.0,1000
2017-08-10 04:00:00,Overcast,26,29,6,NE,8,100,74,0.0,1000
2017-08-10 05:00:00,Overcast,26,29,6,NE,8,100,74,0.0,1000
2017-08-10 06:00:00,Moderate rain,25,28,5,ENE,6,100,76,3.3,1000
2017-08-10 07:00:00,Moderate rain,25,28,5,ENE,6,100,76,3.3,1000
2017-08-10 08:00:00,Moderate rain,25,28,5,ENE,6,100,76,3.3,1000
2017-08-10 09:00:00,Moderate rain,26,28,6,NE,7,100,74,4.2,1001
